GRB,transit,seed,ra_max,dec_max,max_sigma,region_size_deg,trials_factor,p_pre,p_post,sigma_post
GRB150101641,transit_1,GRB150101641_transit_1FINAL_C0,188.1298828125,-10.8828834076524,0.913914358731918,0.15,1.0,0.18038092407798612,0.18038092407798612,0.9139143587319177
GRB150101641,transit_2,GRB150101641_transit_2FINAL_C0,187.91015624999997,-11.072869793448007,0.2748366632721168,0.15,1.0,0.39172086455598065,0.39172086455598065,0.274836663272117
GRB150110923,transit_1,GRB150110923_transit_1FINAL_C0,289.3359375,32.66414051625443,0.0,0.15,1.0,0.5,0.5,0.0
GRB150819440,transit_2,GRB150819440_transit_2FINAL_C0,58.930664062499986,39.93566780120971,2.074497060984297,0.5,11.111111111111112,0.019016585714438983,0.19211074824299568,0.8701443994265813
GRB151229285,transit_1,GRB151229285_transit_1FINAL_C0,329.3701171875,-20.582914410065612,0.0,0.15,1.0,0.5,0.5,0.0
GRB151229285,transit_2,GRB151229285_transit_2FINAL_C0,329.3701171875,-20.582914410065612,1.0901161336495324,0.15,1.0,0.13783099512561492,0.13783099512561492,1.0901161336495326
GRB160612842,transit_1,GRB160612842_transit_1FINAL_C0,348.310546875,-25.241356531125817,0.0,0.15,1.0,0.5,0.5,0.0
GRB160612842,transit_2,GRB160612842_transit_2FINAL_C0,348.3984375,-25.48904676283783,0.23346156167835594,0.15,1.0,0.4077015071218233,0.4077015071218233,0.23346156167835594
GRB160624477,transit_1,GRB160624477_transit_1FINAL_C0,330.0732421875,29.74189934003877,0.5090335845258097,0.15,1.0,0.3053643417758075,0.3053643417758075,0.5090335845258097
GRB160624477,transit_2,GRB160624477_transit_2FINAL_C0,330.0732421875,29.74189934003877,0.2772089910061845,0.15,1.0,0.3908098181204479,0.3908098181204479,0.2772089910061845
GRB160714097,transit_2,GRB160714097_transit_2FINAL_C0,234.7447183098592,63.823657621837775,0.10237327935604525,0.15,1.0,0.4592301961029489,0.4592301961029489,0.10237327935604518
GRB160821937,transit_1,GRB160821937_transit_1FINAL_C0,280.29215358931555,62.36744978638359,0.4314024462707347,0.15,1.0,0.3330878857542252,0.3330878857542252,0.43140244627073476
GRB170206453,transit_2,GRB170206453_transit_2FINAL_C0,212.255859375,14.670222616137025,2.0433937264557467,0.85,32.111111111111114,0.020506739003615215,0.48590114484869884,0.03534794866036197
GRB170318644,transit_1,GRB170318644_transit_1FINAL_C0,284.2822265625,6.4294184625233015,0.0,0.15,1.0,0.5,0.5,0.0
