GRB,transit,seed,ra_max,dec_max,max_sigma,region_size_deg,trials_factor,p_pre,p_post,sigma_post
GRB150101641,transit_1,53,188.08593749999997,-10.92087092724124,1.7106103540156938,0.15,1.0,0.04357653316354382,0.04357653316354382,1.7106103540156932
GRB150101641,transit_1,23,188.1298828125,-10.8828834076524,0.40354822379392447,0.15,1.0,0.3432724831119368,0.3432724831119368,0.4035482237939245
GRB150101641,transit_1,119,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,60,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,103,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,110,187.998046875,-10.844900729704278,0.8089860842811784,0.15,1.0,0.20926157534225798,0.20926157534225798,0.8089860842811786
GRB150101641,transit_1,83,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,19,187.91015624999997,-11.072869793448007,1.683049726397616,0.15,1.0,0.04618273275769469,0.04618273275769469,1.6830497263976154
GRB150101641,transit_1,67,187.998046875,-10.844900729704278,1.0466141554141835,0.15,1.0,0.1476387852890706,0.1476387852890706,1.0466141554141835
GRB150101641,transit_1,16,188.1298828125,-10.8828834076524,0.9789244072122413,0.15,1.0,0.16380866574523423,0.16380866574523423,0.9789244072122414
GRB150101641,transit_1,107,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,64,187.8662109375,-10.95886330702767,1.16097165828122,0.15,1.0,0.12282671268887335,0.12282671268887335,1.1609716582812193
GRB150101641,transit_1,63,188.08593749999997,-10.844900729704278,0.38964777055992206,0.15,1.0,0.34839851138163347,0.34839851138163347,0.3896477705599219
GRB150101641,transit_1,91,187.998046875,-10.844900729704278,1.2314882576650894,0.15,1.0,0.10907015287309829,0.10907015287309829,1.23148825766509
GRB150101641,transit_1,101,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,62,187.91015624999997,-11.072869793448007,1.425556470869615,0.15,1.0,0.07699820432247362,0.07699820432247362,1.4255564708696151
GRB150101641,transit_1,4,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,51,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,116,187.8662109375,-10.95886330702767,1.5593045808227284,0.15,1.0,0.05946215402380439,0.05946215402380439,1.5593045808227282
GRB150101641,transit_1,76,188.08593749999997,-11.072869793448007,0.9289220591888715,0.15,1.0,0.17646474002013302,0.17646474002013302,0.9289220591888715
GRB150101641,transit_1,54,188.0419921875,-11.034862721522956,2.1830333766237366,0.15,1.0,0.014516676086338332,0.014516676086338332,2.183033376623736
GRB150101641,transit_1,1,187.91015624999997,-11.072869793448007,0.5223714437436466,0.15,1.0,0.30070586727900206,0.30070586727900206,0.5223714437436467
GRB150101641,transit_1,88,188.1298828125,-11.034862721522956,0.634357959227489,0.15,1.0,0.2629236197001007,0.2629236197001007,0.6343579592274892
GRB150101641,transit_1,75,188.1298828125,-11.034862721522956,0.9649146823908447,0.15,1.0,0.16729377338982832,0.16729377338982832,0.9649146823908447
GRB150101641,transit_1,18,187.998046875,-10.844900729704278,2.3523003356197463,0.15,1.0,0.009328851730001309,0.009328851730001309,2.3523003356197454
GRB150101641,transit_1,93,188.08593749999997,-11.072869793448007,1.8725501870922967,0.15,1.0,0.030565262720685493,0.030565262720685493,1.8725501870922965
GRB150101641,transit_1,70,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,68,188.08593749999997,-10.844900729704278,1.1995572062975866,0.15,1.0,0.11515567742918753,0.11515567742918753,1.1995572062975866
GRB150101641,transit_1,90,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,20,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,80,188.08593749999997,-10.844900729704278,0.2932176845503921,0.15,1.0,0.38467788377313006,0.38467788377313006,0.29321768455039204
GRB150101641,transit_1,13,188.08593749999997,-10.844900729704278,0.7749865647775236,0.15,1.0,0.21917379926889402,0.21917379926889402,0.7749865647775239
GRB150101641,transit_1,6,187.998046875,-10.844900729704278,0.5441145062271446,0.15,1.0,0.2931813393507844,0.2931813393507844,0.5441145062271446
GRB150101641,transit_1,3,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,115,188.1298828125,-10.8828834076524,1.2532772365856855,0.15,1.0,0.10505241486149397,0.10505241486149397,1.253277236585686
GRB150101641,transit_1,17,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,112,187.91015624999997,-11.072869793448007,2.440833601497758,0.15,1.0,0.007326702431560084,0.007326702431560084,2.4408336014977556
GRB150101641,transit_1,8,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,109,188.08593749999997,-10.844900729704278,1.8312021757160304,0.15,1.0,0.033535186053319954,0.033535186053319954,1.8312021757160302
GRB150101641,transit_1,122,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,55,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,52,187.91015624999997,-11.072869793448007,0.44323781377874727,0.15,1.0,0.3287968652106541,0.3287968652106541,0.44323781377874716
GRB150101641,transit_1,124,187.91015624999997,-10.92087092724124,1.0948398986551802,0.15,1.0,0.13679339166301796,0.13679339166301796,1.0948398986551795
GRB150101641,transit_1,71,188.1298828125,-11.034862721522956,1.3994098406196642,0.15,1.0,0.08084505881083848,0.08084505881083848,1.399409840619664
GRB150101641,transit_1,114,187.91015624999997,-11.072869793448007,0.5070809891027431,0.15,1.0,0.30604899673241004,0.30604899673241004,0.5070809891027432
GRB150101641,transit_1,61,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,57,187.95410156249997,-10.95886330702767,2.089072129285986,0.15,1.0,0.018350615382892732,0.018350615382892732,2.0890721292859866
GRB150101641,transit_1,74,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,77,187.8662109375,-10.95886330702767,0.4918638769483887,0.15,1.0,0.3114077881294335,0.3114077881294335,0.49186387694838885
GRB150101641,transit_1,22,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,120,187.998046875,-11.072869793448007,1.7009844987941036,0.15,1.0,0.04447294900954801,0.04447294900954801,1.7009844987941036
GRB150101641,transit_1,89,187.91015624999997,-11.072869793448007,0.5290676668326814,0.15,1.0,0.29837925503072515,0.29837925503072515,0.5290676668326814
GRB150101641,transit_1,65,187.91015624999997,-10.844900729704278,2.0477435717542125,0.15,1.0,0.020292566027515835,0.020292566027515835,2.0477435717542125
GRB150101641,transit_1,121,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,125,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,12,187.91015624999997,-10.844900729704278,0.7602292532174065,0.15,1.0,0.22355878094621717,0.22355878094621717,0.7602292532174063
GRB150101641,transit_1,5,188.1298828125,-11.034862721522956,2.793073993234521,0.15,1.0,0.002610487391059624,0.002610487391059624,2.793073993234522
GRB150101641,transit_1,87,188.0419921875,-10.8828834076524,0.6955150171761294,0.15,1.0,0.2433663017006984,0.2433663017006984,0.6955150171761297
GRB150101641,transit_1,7,187.91015624999997,-11.072869793448007,1.822474077794334,0.15,1.0,0.03419154174954109,0.03419154174954109,1.8224740777943333
GRB150101641,transit_1,9,187.91015624999997,-11.072869793448007,1.027951489555527,0.15,1.0,0.15198632365539622,0.15198632365539622,1.0279514895555268
GRB150101641,transit_1,117,188.1298828125,-10.8828834076524,0.70286954427228,0.15,1.0,0.24106852627835984,0.24106852627835984,0.7028695442722799
GRB150101641,transit_1,79,187.91015624999997,-10.844900729704278,0.900561073393318,0.15,1.0,0.18391086968821102,0.18391086968821102,0.9005610733933178
GRB150101641,transit_1,81,187.998046875,-10.844900729704278,1.688328434126676,0.15,1.0,0.04567409994547689,0.04567409994547689,1.688328434126676
GRB150101641,transit_1,14,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,10,187.91015624999997,-11.072869793448007,1.377301446072954,0.15,1.0,0.08420953417033328,0.08420953417033328,1.3773014460729531
GRB150101641,transit_1,11,188.08593749999997,-10.92087092724124,0.5155087384408495,0.15,1.0,0.3030987824197111,0.3030987824197111,0.5155087384408495
GRB150101641,transit_1,92,187.91015624999997,-11.072869793448007,0.07898347934532045,0.15,1.0,0.46852288178981627,0.46852288178981627,0.07898347934532048
GRB150101641,transit_1,100,187.8662109375,-10.95886330702767,2.093059973146295,0.15,1.0,0.018171900614154524,0.018171900614154524,2.0930599731462953
GRB150101641,transit_1,123,188.1298828125,-10.8828834076524,0.9002178832938984,0.15,1.0,0.1840021555004957,0.1840021555004957,0.9002178832938985
GRB150101641,transit_1,56,188.0419921875,-11.034862721522956,1.4847634013563522,0.15,1.0,0.06880325501885953,0.06880325501885953,1.4847634013563527
GRB150101641,transit_1,78,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,69,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,99,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,2,188.08593749999997,-10.996860565588975,0.45426975432313954,0.15,1.0,0.3248173413117179,0.3248173413117179,0.45426975432313976
GRB150101641,transit_1,59,187.998046875,-10.996860565588975,2.1651865100742858,0.15,1.0,0.015186702496435278,0.015186702496435278,2.1651865100742853
GRB150101641,transit_1,102,187.91015624999997,-10.844900729704278,2.16015887968375,0.15,1.0,0.015380186106000004,0.015380186106000004,2.16015887968375
GRB150101641,transit_1,108,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,104,188.08593749999997,-10.844900729704278,0.6927110044385543,0.15,1.0,0.24424546587301044,0.24424546587301044,0.6927110044385542
GRB150101641,transit_1,73,187.91015624999997,-11.072869793448007,1.1634286484030916,0.15,1.0,0.12232781586484065,0.12232781586484065,1.1634286484030916
GRB150101641,transit_1,96,188.1298828125,-11.034862721522956,1.4928906744238062,0.15,1.0,0.06773290331252868,0.06773290331252868,1.4928906744238064
GRB150101641,transit_1,95,188.1298828125,-10.8828834076524,0.033561535708266615,0.15,1.0,0.4866133975174084,0.4866133975174084,0.033561535708266636
GRB150101641,transit_1,118,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,86,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,94,188.1298828125,-11.034862721522956,3.6864311257011053,0.15,1.0,0.00011371047697650294,0.00011371047697650294,3.686431125701097
GRB150101641,transit_1,106,188.08593749999997,-11.072869793448007,1.394156839833939,0.15,1.0,0.08163512401658357,0.08163512401658357,1.3941568398339395
GRB150101641,transit_1,111,187.8662109375,-10.95886330702767,1.352763616481701,0.15,1.0,0.08806557980029417,0.08806557980029417,1.3527636164817005
GRB150101641,transit_1,21,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,105,188.1298828125,-11.034862721522956,1.309709301786547,0.15,1.0,0.09514709781939468,0.09514709781939468,1.3097093017865473
GRB150101641,transit_1,97,187.91015624999997,-10.844900729704278,1.7423036456956948,0.15,1.0,0.040727662921768326,0.040727662921768326,1.7423036456956948
GRB150101641,transit_1,15,187.91015624999997,-10.844900729704278,0.0,0.15,1.0,0.5,0.5,0.0
GRB150101641,transit_1,85,187.8662109375,-10.95886330702767,2.2419480021148654,0.15,1.0,0.012482366567892589,0.012482366567892589,2.2419480021148672
GRB150101641,transit_1,66,188.1298828125,-10.8828834076524,1.1633561554880836,0.15,1.0,0.12234251530427709,0.12234251530427709,1.1633561554880831
GRB150101641,transit_1,24,188.08593749999997,-10.844900729704278,0.721918576712343,0.15,1.0,0.23517226963939508,0.23517226963939508,0.721918576712343
GRB150101641,transit_1,72,187.8662109375,-10.95886330702767,1.369730505550531,0.15,1.0,0.08538552119895537,0.08538552119895537,1.369730505550531
GRB150101641,transit_1,82,188.0419921875,-10.8828834076524,1.773070960955989,0.15,1.0,0.03810847456964139,0.03810847456964139,1.773070960955989
